Date,Temperature,Humidity,Pressure,HeatIndex
2007-02-23,39.05,98.05,1045.26,39.04
2007-02-24,37.1,60.49,1029.41,14.11
2007-02-25,37.92,69.42,1039.62,10.55
2007-02-26,19.65,62.54,1023.23,11.24
2007-02-27,19.69,33.04,989.07,41.98
2007-02-28,25.5,67.7,1016.09,39.54
2007-03-01,36.52,25.25,1009.46,36.23
2007-03-02,18.61,70.92,1015.06,20.28
2007-03-03,30.45,51.45,983.19,44.37
2007-03-04,34.61,40.79,1049.77,12.52
2007-03-05,14.03,54.47,995.05,38.24
2007-03-06,39.82,63.38,1036.52,18.99
2007-03-07,36.68,67.92,980.72,40.03
2007-03-08,20.64,93.38,1033.24,25.45
2007-03-09,18.24,95.18,1043.04,45.54
2007-03-10,22.69,76.39,1045.04,16.25
2007-03-11,24.93,96.27,1040.83,22.34
2007-03-12,11.69,26.73,1024.14,45.45
2007-03-13,14.22,62.8,1007.61,36.25
2007-03-14,29.78,80.62,1028.63,32.82
2007-03-15,10.97,51.51,1042.79,31.55
2007-03-16,33.24,58.2,995.57,31.51
2007-03-17,19.36,31.88,1029.49,44.32
2007-03-18,38.78,52.52,1025.1,33.33
2007-03-19,15.4,93.08,988.9,10.3
2007-03-20,20.15,67.07,1005.51,36.07
2007-03-21,19.42,62.41,1045.81,28.28
2007-03-22,19.56,29.92,1048.81,25.55
2007-03-23,22.82,89.32,1039.99,12.13
2007-03-24,18.57,70.64,988.43,38.59
2007-03-25,21.58,33.85,1034.37,14.38
2007-03-26,12.8,97.82,1037.2,34.86
2007-03-27,10.43,35.6,981.34,32.66
2007-03-28,23.74,37.96,989.93,22.85
2007-04-01,21.01,27.17,1034.15,36.29
2007-04-02,13.93,26.86,996.08,33.47
2007-04-03,32.28,86.26,1043.16,34.6
2007-04-04,21.81,22.96,987.86,47.37
2007-04-05,39.0,55.47,983.28,39.44
2007-04-06,18.1,31.23,1043.92,18.23
2007-04-07,17.31,97.51,1023.43,38.51
2007-04-08,39.41,30.58,1039.74,29.26
2007-04-09,10.57,65.24,982.19,33.22
2007-04-10,19.13,82.73,1034.9,44.22
2007-04-11,28.9,78.86,1023.84,29.93
2007-04-12,18.7,67.72,985.77,18.99
2007-04-13,19.01,33.64,983.5,23.94
2007-04-14,32.4,57.19,1044.29,38.96
2007-04-15,23.33,40.86,1031.41,23.77
2007-04-16,28.23,21.29,983.02,16.73
2007-04-17,38.75,60.54,1008.72,28.05
2007-04-18,17.0,68.25,1035.39,27.28
2007-04-19,30.66,20.88,1040.97,10.71
2007-04-20,25.83,50.83,1026.68,18.89
2007-04-21,20.92,38.15,1013.15,42.71
2007-04-22,17.45,35.81,991.93,19.99
2007-04-23,26.73,89.27,1008.75,49.21
2007-04-24,23.98,52.17,1033.47,15.17
2007-04-25,16.98,88.84,1040.03,42.92
2007-04-26,34.99,84.55,1001.65,19.45
2007-04-27,20.47,97.05,1028.19,39.17
2007-04-28,24.03,52.92,1028.55,11.42
2007-05-01,23.34,54.29,1021.18,11.2
2007-05-02,39.61,32.33,1046.43,21.76
2007-05-03,34.5,26.78,1019.59,18.19
2007-05-04,35.02,23.33,1031.46,31.2
2007-05-05,30.01,26.0,1043.89,48.18
2007-05-06,23.57,25.81,1016.84,17.2
2007-05-07,35.0,97.26,1013.03,12.36
2007-05-08,10.97,78.29,1044.1,16.67
2007-05-09,20.34,45.43,1044.05,24.2
2007-05-10,31.8,59.41,1030.95,46.95
2007-05-11,17.49,82.8,994.5,13.88
2007-05-12,19.14,75.27,980.35,47.03
2007-05-13,16.32,86.99,986.55,22.95
2007-05-14,26.41,20.71,1040.49,43.58
2007-05-15,29.25,72.41,1008.59,23.47
2007-05-16,29.94,43.49,1048.52,34.06
2007-05-17,30.52,84.88,1045.67,30.75
2007-05-18,33.24,75.49,998.73,22.49
2007-05-19,21.63,59.96,1023.86,29.47
2007-05-20,34.85,95.01,983.86,29.49
2007-05-21,22.55,27.5,1007.93,19.89
2007-05-22,30.52,88.11,1016.64,22.58
2007-05-23,14.67,36.69,1048.36,10.16
2007-05-24,15.12,78.33,1003.54,48.06
2007-05-25,23.68,42.28,998.76,35.58
2007-05-26,18.97,88.96,1026.94,48.83
2007-05-27,30.7,45.05,981.93,23.64
2007-05-28,35.66,35.3,1042.9,27.91
2007-06-01,23.59,77.5,1011.8,29.95
2007-06-02,18.94,88.35,1017.9,18.1
2007-06-03,21.21,77.96,1040.62,13.67
2007-06-04,18.56,46.99,993.68,22.48
2007-06-05,17.8,69.5,1028.45,15.9
2007-06-06,29.26,25.58,1038.45,37.49
2007-06-07,14.89,29.85,1016.38,29.12
2007-06-08,25.46,80.02,1013.66,47.36
2007-06-09,22.81,70.45,1001.7,48.45
2007-06-10,34.04,69.39,993.46,38.59
2007-06-11,31.19,35.23,1041.44,45.95
2007-06-12,17.15,66.15,1042.13,10.84
2007-06-13,35.1,63.5,1006.22,13.17
2007-06-14,28.63,68.81,1043.23,15.6
2007-06-15,30.03,26.76,1024.21,20.8
2007-06-16,28.11,50.15,1029.43,45.84
2007-06-17,11.14,61.74,1005.52,29.8
2007-06-18,11.88,24.77,981.73,30.92
2007-06-19,34.7,76.73,999.12,14.18
2007-06-20,17.56,90.08,996.54,46.86
2007-06-21,30.53,97.35,1016.83,19.43
2007-06-22,24.07,30.82,1008.43,32.01
2007-06-23,16.24,72.2,1028.18,14.25
2007-06-24,15.7,61.29,996.98,22.38
2007-06-25,16.05,93.01,1042.53,38.64
2007-06-26,33.28,89.73,992.55,39.04
2007-06-27,12.62,77.76,1041.06,22.23
2007-06-28,17.12,71.88,1012.71,49.31
2007-07-01,20.75,86.1,1037.12,23.0
2007-07-02,20.34,51.99,1017.8,12.8
2007-07-03,18.85,33.27,1004.95,36.74
2007-07-04,14.32,95.85,1041.97,30.61
2007-07-05,38.94,93.04,997.84,49.97
2007-07-06,28.86,56.77,1044.83,45.89
2007-07-07,34.17,74.79,1005.81,12.36
2007-07-08,27.95,29.63,1003.83,28.21
2007-07-09,18.15,52.18,998.6,10.07
2007-07-10,30.99,85.39,1027.21,45.64
2007-07-11,36.44,35.34,988.24,48.84
2007-07-12,36.37,23.76,1009.37,38.1
2007-07-13,37.28,92.79,1016.17,38.45
2007-07-14,38.16,87.86,1003.67,39.42
2007-07-15,13.3,66.6,1047.26,45.52
2007-07-16,26.5,58.55,1010.01,14.52
2007-07-17,15.43,47.57,1004.19,11.81
2007-07-18,17.65,72.13,1002.95,49.1
2007-07-19,24.86,88.47,1022.99,42.86
2007-07-20,21.6,54.93,996.66,25.51
2007-07-21,25.87,59.38,1016.27,15.92
2007-07-22,39.97,22.29,984.43,32.53
2007-07-23,12.88,79.39,1013.48,32.44
2007-07-24,37.23,49.66,981.95,39.0
2007-07-25,22.11,93.05,1026.57,28.72
2007-07-26,33.02,68.53,1041.2,17.33
2007-07-27,30.22,64.29,1012.39,23.0
2007-07-28,15.67,96.43,1014.45,40.12
2007-08-01,19.67,32.87,1028.32,35.01
2007-08-02,13.53,69.14,986.21,13.97
2007-08-03,28.14,22.07,1003.67,39.81
2007-08-04,11.66,22.43,1042.63,13.84
2007-08-05,36.87,46.82,1037.54,29.77
2007-08-06,30.83,68.54,1024.48,20.27
2007-08-07,16.1,56.61,1020.24,47.97
2007-08-08,11.74,31.0,980.72,30.44
2007-08-09,16.15,88.77,1036.34,11.84
2007-08-10,17.06,44.97,987.82,25.18
2007-08-11,13.54,62.27,984.95,31.1
2007-08-12,15.77,45.09,1023.45,24.63
2007-08-13,17.38,43.26,997.61,15.05
2007-08-14,21.89,68.92,1010.1,38.9
2007-08-15,13.63,72.63,1037.28,43.26
2007-08-16,32.38,50.43,1029.42,14.45
2007-08-17,27.26,87.7,1032.23,34.08
2007-08-18,33.41,78.12,1031.91,22.91
2007-08-19,32.81,29.85,995.13,10.65
2007-08-20,18.31,33.89,987.58,44.85
2007-08-21,19.05,88.21,999.05,24.36
2007-08-22,27.85,84.51,989.26,11.03
2007-08-23,15.34,26.74,1044.41,47.7
2007-08-24,13.97,88.53,1000.78,25.75
2007-08-25,19.32,30.06,1019.28,40.67
2007-08-26,28.67,38.42,995.19,48.24
2007-08-27,16.36,85.5,1037.15,45.11
2007-08-28,33.34,79.06,1019.18,33.22
2007-09-01,39.4,33.56,1016.94,36.42
2007-09-02,20.45,20.76,1045.65,12.92
2007-09-03,30.15,85.63,1008.85,40.43
2007-09-04,39.57,70.78,1040.54,17.04
2007-09-05,31.75,41.39,1049.62,18.43
2007-09-06,26.48,95.21,987.06,42.69
2007-09-07,33.17,80.73,1019.6,41.58
2007-09-08,16.66,63.99,982.99,17.67
2007-09-09,23.39,52.75,1028.35,45.86
2007-09-10,18.93,25.46,1012.72,37.83
2007-09-11,31.78,31.82,993.32,48.21
2007-09-12,24.41,82.92,1000.69,32.31
2007-09-13,25.15,34.66,1029.96,35.35
2007-09-14,15.46,79.44,1008.68,42.23
2007-09-15,17.84,58.46,1010.26,41.68
2007-09-16,39.41,55.55,1012.33,26.34
2007-09-17,26.18,24.57,1043.5,32.58
2007-09-18,34.45,21.51,1041.56,41.42
2007-09-19,18.21,72.66,982.5,46.23
2007-09-20,23.47,39.67,1027.69,43.36
2007-09-21,15.7,64.07,1012.97,33.8
2007-09-22,31.27,95.78,997.06,44.72
2007-09-23,19.59,66.87,1035.5,18.19
2007-09-24,30.42,99.32,1041.64,24.53
2007-09-25,19.86,21.38,1004.04,22.29
2007-09-26,26.55,59.25,1048.26,31.45
2007-09-27,39.39,49.85,1032.36,39.62
2007-09-28,33.61,84.86,1000.1,49.07
2007-10-01,16.47,88.55,1004.29,43.35
2007-10-02,38.13,65.09,980.27,48.69
2007-10-03,39.95,27.04,1049.84,41.05
2007-10-04,16.35,41.94,1028.24,43.11
2007-10-05,21.9,91.21,993.73,45.58
2007-10-06,14.04,71.94,1036.67,25.01
2007-10-07,15.66,92.84,997.83,30.24
2007-10-08,18.39,25.3,1037.66,40.74
2007-10-09,15.64,35.97,1041.16,24.11
2007-10-10,15.51,65.47,991.75,20.37
2007-10-11,13.3,49.12,1030.0,30.82
2007-10-12,28.89,50.77,1044.26,48.4
2007-10-13,31.49,78.14,1017.62,35.01
2007-10-14,29.78,79.52,1042.27,20.94
2007-10-15,20.11,77.11,1005.12,16.08
2007-10-16,27.84,49.01,1031.44,18.97
2007-10-17,24.39,77.25,1042.24,35.42
2007-10-18,31.94,27.37,986.15,46.55
2007-10-19,25.34,39.84,999.22,12.44
2007-10-20,25.82,48.27,1001.01,42.76
2007-10-21,19.99,28.61,1034.99,24.54
2007-10-22,37.37,82.73,988.09,32.98
2007-10-23,11.48,70.82,1014.81,37.48
2007-10-24,32.04,64.27,1047.43,27.03
2007-10-25,24.13,57.88,1048.9,23.52
2007-10-26,31.19,38.67,991.14,13.97
2007-10-27,23.9,85.05,983.49,13.17
2007-10-28,29.09,23.42,992.77,47.43
2007-11-01,20.9,90.92,1012.61,29.68
2007-11-02,27.93,39.43,996.07,48.81
2007-11-03,20.12,91.73,1002.38,27.58
2007-11-04,19.11,73.89,1011.18,34.66
2007-11-05,19.91,56.21,990.64,17.61
2007-11-06,17.16,71.64,980.76,39.88
2007-11-07,38.75,22.96,1044.89,17.29
2007-11-08,39.04,23.02,1018.48,25.42
2007-11-09,35.28,44.36,1032.12,17.91
2007-11-10,36.12,39.7,983.24,28.4
2007-11-11,30.26,49.34,1023.81,45.46
2007-11-12,20.96,92.79,1036.4,39.5
2007-11-13,34.9,26.4,1005.32,10.22
2007-11-14,20.48,85.17,1039.17,49.91
2007-11-15,37.71,59.04,996.59,16.02
2007-11-16,19.69,87.92,1033.7,24.38
2007-11-17,31.55,73.0,1047.91,28.07
2007-11-18,13.58,54.32,1022.18,29.48
2007-11-19,11.6,25.55,1045.34,11.65
2007-11-20,14.2,88.38,1000.36,18.72
2007-11-21,33.48,79.1,1022.29,41.33
2007-11-22,22.19,50.82,982.06,10.11
2007-11-23,35.48,21.76,1029.25,40.34
2007-11-24,35.26,69.26,993.8,27.37
2007-11-25,31.25,60.9,1009.17,38.41
2007-11-26,16.72,57.85,1007.93,35.02
2007-11-27,28.76,45.6,1002.12,29.01
2007-11-28,39.33,72.17,1024.88,22.86
2007-12-01,33.43,77.2,1027.28,18.62
2007-12-02,11.83,71.48,1026.49,25.66
2007-12-03,35.4,24.67,993.43,13.72
2007-12-04,20.24,64.56,1023.6,39.64
2007-12-05,24.04,86.02,1018.53,31.75
2007-12-06,21.23,81.13,1000.1,49.62
2007-12-07,25.46,77.64,1035.43,48.79
2007-12-08,22.73,81.88,1010.44,18.73
2007-12-09,19.03,88.14,984.64,20.21
2007-12-10,32.17,98.43,999.84,17.56
2007-12-11,16.25,30.89,1011.68,24.39
2007-12-12,20.19,46.96,980.23,43.92
2007-12-13,37.95,43.47,982.64,36.0
2007-12-14,33.23,43.72,1047.43,21.37
2007-12-15,28.13,41.75,1001.72,31.61
2007-12-16,37.32,86.34,1022.13,35.88
2007-12-17,17.66,90.67,1021.04,12.09
2007-12-18,37.47,91.56,1038.22,16.44
2007-12-19,16.27,37.25,1008.03,38.74
2007-12-20,21.32,54.65,1034.72,30.84
2007-12-21,10.64,44.64,1034.82,20.87
2007-12-22,19.44,96.47,980.23,40.78
2007-12-23,25.24,72.05,1032.25,24.0
2007-12-24,36.22,94.57,994.16,45.92
2007-12-25,12.11,70.74,1004.66,16.46
2007-12-26,36.2,80.34,1009.16,20.35
2007-12-27,17.46,26.88,985.88,42.17
2007-12-28,15.19,86.1,984.81,10.07
2008-01-01,35.8,34.59,1046.93,13.85
2008-01-02,17.49,45.2,1034.51,30.99
2008-01-03,31.36,33.66,990.3,22.52
2008-01-04,28.27,74.17,1004.02,11.37
2008-01-05,13.18,77.65,1034.71,23.07
2008-01-06,25.94,90.05,992.96,10.02
2008-01-07,39.82,69.71,991.65,41.02
2008-01-08,39.0,94.24,1041.53,45.51
2008-01-09,34.68,68.08,993.02,42.48
2008-01-10,24.0,73.7,1014.91,17.65
2008-01-11,27.2,67.94,1022.54,48.41
2008-01-12,31.8,22.9,987.23,10.27
2008-01-13,33.97,50.25,1018.52,28.67
2008-01-14,16.38,56.5,1044.3,45.14
2008-01-15,17.38,28.04,985.43,10.05
2008-01-16,12.25,95.41,1032.36,14.4
2008-01-17,28.44,76.63,1029.53,35.21
2008-01-18,17.65,69.09,1041.94,12.28
2008-01-19,31.55,72.32,1000.15,10.03
2008-01-20,23.67,24.74,993.59,37.36
2008-01-21,27.08,68.42,998.55,29.98
2008-01-22,39.25,83.36,983.46,16.75
2008-01-23,24.99,80.6,1004.98,18.85
2008-01-24,19.41,60.58,985.34,20.24
2008-01-25,27.45,97.21,1021.53,18.52
2008-01-26,22.83,99.05,1029.06,10.13
2008-01-27,38.18,73.47,1016.75,35.42
2008-01-28,37.93,58.86,992.63,14.63
2008-02-01,21.24,86.48,1038.36,11.65
2008-02-02,35.24,75.64,1034.2,15.65
2008-02-03,20.11,64.74,1041.32,10.91
2008-02-04,25.74,99.62,1036.81,10.87
2008-02-05,37.49,37.18,994.64,34.46
2008-02-06,22.89,26.73,996.87,15.27
2008-02-07,32.05,54.76,1036.22,33.34
2008-02-08,34.3,74.75,998.33,11.66
2008-02-09,17.93,65.83,996.57,36.34
2008-02-10,15.55,98.94,1042.64,34.33
2008-02-11,15.2,77.59,983.78,34.41
2008-02-12,11.08,48.61,1042.57,21.41
2008-02-13,10.46,56.05,1012.17,23.28
2008-02-14,33.33,20.83,998.72,34.39
2008-02-15,25.07,69.3,1011.32,26.18
2008-02-16,19.7,99.01,982.78,38.93
2008-02-17,35.78,85.64,1008.92,25.24
2008-02-18,39.85,68.43,1049.36,44.43
2008-02-19,23.38,44.66,1002.06,22.1
2008-02-20,29.84,20.92,1020.14,36.96
2008-02-21,22.0,73.76,1030.5,27.27
2008-02-22,21.32,67.91,1004.64,31.44
2008-02-23,31.88,81.23,1032.66,21.98
2008-02-24,39.69,61.34,1043.35,49.6
2008-02-25,38.92,46.72,1021.85,49.65
2008-02-26,34.73,85.6,991.18,48.53
2008-02-27,20.07,24.6,1035.22,27.3
2008-02-28,26.69,91.5,1021.48,15.88
2008-03-01,25.01,45.21,1043.57,17.01
2008-03-02,18.26,35.53,1012.92,41.49
2008-03-03,24.68,32.56,987.43,19.08
2008-03-04,12.25,90.72,1015.03,27.19
2008-03-05,28.69,34.67,1043.23,48.06
2008-03-06,26.56,31.93,995.23,37.33
2008-03-07,16.43,81.43,1023.45,19.69
2008-03-08,25.79,34.35,1049.86,47.3
2008-03-09,22.29,25.5,1028.18,24.46
2008-03-10,28.53,35.03,1002.09,39.47
2008-03-11,37.43,98.95,995.81,18.95
2008-03-12,24.92,45.58,1028.31,41.07
2008-03-13,13.79,36.3,1042.23,33.37
2008-03-14,14.69,45.53,1002.87,21.22
2008-03-15,26.04,46.07,1047.73,22.32
2008-03-16,27.08,96.91,1015.03,42.06
2008-03-17,11.4,99.72,1022.66,43.5
2008-03-18,12.56,46.84,990.74,23.48
2008-03-19,14.18,23.65,1001.66,12.91
2008-03-20,22.0,20.09,1006.98,30.37
2008-03-21,24.69,56.17,1034.3,22.02
2008-03-22,28.4,25.34,1001.7,27.02
2008-03-23,31.09,27.93,1049.62,46.31
2008-03-24,12.7,65.09,1040.74,25.09
2008-03-25,29.47,53.9,1024.34,37.64
2008-03-26,34.26,43.15,1030.37,22.44
2008-03-27,18.82,20.34,988.05,10.3
2008-03-28,13.02,51.87,983.26,27.02
2008-04-01,33.03,62.71,995.83,14.31
2008-04-02,35.3,54.17,1019.85,14.92
2008-04-03,21.15,66.0,1008.52,30.0
2008-04-04,20.59,37.57,1038.15,30.41
2008-04-05,32.28,67.88,1019.45,12.77
2008-04-06,26.28,82.16,981.78,39.52
2008-04-07,39.53,69.17,1023.94,21.35
2008-04-08,23.8,42.07,1038.25,33.23
2008-04-09,15.89,81.35,1006.34,39.42
2008-04-10,28.25,60.05,992.85,18.31
2008-04-11,23.55,93.85,994.98,48.57
2008-04-12,35.06,57.56,1040.13,45.04
2008-04-13,11.29,47.34,1014.18,21.93
2008-04-14,37.47,99.78,980.87,11.52
2008-04-15,22.68,35.85,1003.66,16.51
2008-04-16,34.71,49.24,1028.91,14.52
2008-04-17,27.7,72.12,1039.19,39.96
2008-04-18,27.12,25.02,984.47,31.1
2008-04-19,11.52,52.55,986.34,40.55
2008-04-20,14.34,32.33,1040.92,21.23
2008-04-21,34.78,27.38,1026.53,48.92
2008-04-22,17.39,99.04,1004.22,18.92
2008-04-23,28.51,83.48,1031.59,11.64
2008-04-24,23.24,34.97,1049.46,41.32
2008-04-25,24.35,43.45,1027.01,33.25
2008-04-26,10.6,92.18,1025.8,35.5
2008-04-27,16.2,79.86,1013.31,27.52
2008-04-28,12.09,51.18,991.67,11.14
2008-05-01,36.97,52.72,1007.97,13.59
2008-05-02,36.03,39.32,1014.16,16.81
2008-05-03,20.75,90.01,1043.57,35.89
2008-05-04,20.07,63.38,1041.57,28.79
2008-05-05,39.58,75.01,994.01,32.16
2008-05-06,35.55,71.23,985.12,27.0
2008-05-07,11.5,77.21,990.66,46.83
2008-05-08,29.72,80.7,981.31,27.69
2008-05-09,29.31,93.98,981.48,20.5
2008-05-10,28.06,66.92,1044.65,46.27
2008-05-11,10.26,97.37,1025.44,33.44
2008-05-12,23.62,65.93,982.53,20.33
2008-05-13,10.73,78.98,996.61,36.32
2008-05-14,37.82,54.16,1035.27,13.68
2008-05-15,30.13,95.48,984.1,42.39
2008-05-16,23.21,27.35,1038.73,48.79
2008-05-17,19.04,67.85,1019.26,16.95
2008-05-18,10.97,40.44,981.57,34.51
2008-05-19,13.85,71.55,985.94,37.48
2008-05-20,37.37,72.77,1035.08,36.07
2008-05-21,16.74,45.36,987.56,16.63
2008-05-22,29.07,44.49,1041.67,16.51
2008-05-23,11.77,92.32,1024.85,44.1
2008-05-24,24.16,88.22,994.97,38.47
2008-05-25,26.63,63.45,1005.81,13.67
2008-05-26,24.08,22.52,1013.03,29.61
2008-05-27,31.39,57.29,1036.45,12.51
2008-05-28,10.87,84.36,1006.36,21.69
2008-06-01,11.28,63.45,1042.11,25.35
2008-06-02,16.89,95.21,985.82,43.19
2008-06-03,21.44,54.92,991.34,15.09
2008-06-04,22.47,97.95,994.28,42.55
2008-06-05,39.63,44.68,1034.14,37.16
2008-06-06,35.89,74.91,1019.9,21.42
2008-06-07,27.12,43.76,1002.85,42.94
2008-06-08,20.28,53.29,1014.22,46.63
2008-06-09,36.72,20.08,1041.27,16.08
2008-06-10,25.96,31.36,995.79,19.04
2008-06-11,22.13,69.39,1013.74,45.21
2008-06-12,36.4,47.4,998.4,43.64
2008-06-13,29.9,84.16,1012.96,35.8
2008-06-14,35.34,84.45,1011.77,39.04
2008-06-15,13.38,50.36,1040.18,17.57
2008-06-16,36.32,84.02,1038.91,44.11
2008-06-17,15.46,66.17,1043.35,48.46
2008-06-18,17.52,55.48,1032.3,49.94
2008-06-19,17.7,21.5,1045.81,45.17
2008-06-20,15.33,35.34,1001.43,27.36
2008-06-21,23.14,87.78,1045.88,34.97
2008-06-22,25.25,38.04,1048.9,40.17
2008-06-23,28.07,80.31,1043.04,32.02
2008-06-24,16.27,25.13,1007.07,11.64
2008-06-25,22.54,62.88,1029.33,29.46
2008-06-26,26.84,60.38,1002.96,20.34
2008-06-27,27.88,64.58,1024.02,41.14
2008-06-28,38.85,82.2,1036.12,34.4
2008-07-01,24.91,87.36,984.85,17.31
2008-07-02,20.48,67.21,1040.22,24.1
2008-07-03,21.57,31.94,1047.71,48.56
2008-07-04,14.52,49.04,1036.77,10.32
2008-07-05,23.94,55.81,1008.19,11.3
2008-07-06,29.52,49.57,1002.77,29.56
2008-07-07,19.18,51.47,1045.58,47.84
2008-07-08,26.22,72.89,996.38,47.87
2008-07-09,37.42,33.97,1016.34,40.21
2008-07-10,32.18,70.48,1029.42,36.96
2008-07-11,38.33,52.46,1014.18,42.15
2008-07-12,18.11,56.61,1007.66,35.82
2008-07-13,21.43,79.44,1015.73,31.63
2008-07-14,20.19,56.52,1005.29,46.34
2008-07-15,34.34,27.18,1004.54,31.27
2008-07-16,32.04,75.78,1005.64,39.83
2008-07-17,16.45,77.16,1011.29,20.46
2008-07-18,32.65,71.76,1043.19,28.44
2008-07-19,26.28,76.8,1024.63,42.88
2008-07-20,29.5,93.46,1000.12,30.05
2008-07-21,10.33,88.36,1045.85,16.63
2008-07-22,34.18,24.52,1003.12,22.2
2008-07-23,32.82,69.52,995.48,31.54
2008-07-24,18.13,99.01,983.41,27.71
2008-07-25,18.43,73.5,1023.01,36.81
2008-07-26,21.07,23.35,1018.76,36.81
2008-07-27,36.7,84.46,980.28,48.01
2008-07-28,19.22,23.71,1020.17,16.65
2008-08-01,30.57,93.99,985.99,42.77
2008-08-02,34.26,79.67,992.48,29.71
2008-08-03,39.52,28.46,990.73,29.61
2008-08-04,31.41,49.44,983.53,34.26
2008-08-05,22.98,68.19,1002.27,36.77
2008-08-06,12.89,66.0,1036.47,17.32
2008-08-07,27.03,61.1,1011.89,25.65
2008-08-08,32.86,35.92,1047.16,31.0
2008-08-09,32.8,77.84,1028.5,16.86
2008-08-10,32.27,59.0,982.25,30.34
2008-08-11,26.09,65.73,991.99,27.42
2008-08-12,38.1,20.44,981.23,15.86
2008-08-13,32.51,27.72,1018.34,13.99
2008-08-14,32.2,22.91,1025.55,14.46
2008-08-15,35.87,72.11,984.27,44.17
2008-08-16,30.07,35.91,994.33,18.14
2008-08-17,28.73,89.86,989.48,23.06
2008-08-18,18.46,89.86,1009.9,48.25
2008-08-19,31.44,81.09,1046.0,28.99
2008-08-20,36.51,23.28,1045.01,18.07
2008-08-21,38.49,20.57,998.45,26.0
2008-08-22,12.57,96.08,1000.47,36.33
2008-08-23,18.62,75.59,987.48,33.55
2008-08-24,30.73,70.89,1016.55,44.38
2008-08-25,33.49,35.82,1027.25,36.56
2008-08-26,32.48,36.85,982.13,22.37
2008-08-27,25.65,81.33,1025.01,13.62
2008-08-28,29.26,62.96,1044.02,40.12
2008-09-01,30.5,38.34,987.94,27.72
2008-09-02,15.15,52.26,1002.07,40.17
2008-09-03,16.3,86.63,985.33,49.86
2008-09-04,21.13,33.75,982.55,27.73
2008-09-05,38.12,46.97,988.36,35.75
2008-09-06,27.11,64.2,980.99,48.45
2008-09-07,15.29,80.56,1019.36,21.74
2008-09-08,13.18,94.73,994.47,27.18
2008-09-09,26.46,43.16,1045.33,42.62
2008-09-10,14.27,69.13,1017.09,23.14
2008-09-11,27.84,44.6,989.71,36.37
2008-09-12,30.77,46.56,989.1,29.86
2008-09-13,33.08,50.58,990.09,10.65
2008-09-14,38.95,59.69,990.03,23.51
2008-09-15,33.45,40.8,991.72,25.31
2008-09-16,16.66,97.85,1026.77,23.99
2008-09-17,28.85,55.92,1021.84,37.25
2008-09-18,17.85,39.68,987.24,46.15
2008-09-19,35.28,91.54,1028.86,28.54
2008-09-20,27.34,59.89,989.04,10.41
2008-09-21,32.17,20.98,986.96,25.62
2008-09-22,26.97,86.35,1047.21,32.63
2008-09-23,30.66,81.42,1046.38,17.53
2008-09-24,38.6,20.69,1011.35,36.6
2008-09-25,25.73,38.88,983.61,39.34
2008-09-26,23.31,77.17,1003.24,21.57
2008-09-27,34.4,81.81,1036.04,37.49
2008-09-28,32.22,44.91,1042.04,44.93
2008-10-01,28.49,72.34,1003.4,30.02
2008-10-02,11.0,85.48,1023.28,28.67
2008-10-03,15.1,71.99,1047.95,10.63
2008-10-04,13.58,95.2,996.46,12.17
2008-10-05,32.03,41.23,984.65,11.57
2008-10-06,34.02,82.04,1033.1,41.78
2008-10-07,27.57,99.62,1049.11,33.78
2008-10-08,30.52,34.33,999.59,13.61
2008-10-09,16.29,88.5,996.1,20.07
2008-10-10,11.35,55.23,1004.54,47.16
2008-10-11,18.87,74.69,1009.96,10.71
2008-10-12,36.42,74.93,990.02,48.28
2008-10-13,37.66,25.22,992.8,47.05
2008-10-14,32.47,77.27,1040.22,36.28
2008-10-15,22.69,34.08,1049.32,28.23
2008-10-16,25.35,27.29,1039.31,27.91
2008-10-17,37.28,80.84,1015.38,22.18
2008-10-18,38.32,44.69,1022.09,20.96
2008-10-19,22.47,43.88,1006.24,16.49
2008-10-20,35.23,52.97,988.05,47.51
2008-10-21,31.49,75.54,1000.54,33.72
2008-10-22,36.1,37.66,989.79,38.67
2008-10-23,19.95,20.18,995.09,36.15
2008-10-24,13.63,98.54,981.44,11.49
2008-10-25,34.02,42.4,1044.48,39.94
2008-10-26,14.86,37.27,1012.13,39.75
2008-10-27,37.59,70.15,1016.77,46.21
2008-10-28,28.92,66.87,982.79,39.71
2008-11-01,19.25,35.28,1035.2,15.57
2008-11-02,28.67,26.24,1047.91,23.46
2008-11-03,13.03,58.17,1012.7,27.33
2008-11-04,32.64,87.07,1044.31,15.41
2008-11-05,23.12,81.26,1038.8,26.31
2008-11-06,21.41,72.61,1046.92,44.16
2008-11-07,15.58,24.29,1038.28,30.84
2008-11-08,35.74,80.83,1019.97,10.6
2008-11-09,37.01,77.19,1017.63,42.42
2008-11-10,16.61,83.27,1039.39,34.43
2008-11-11,27.83,73.99,988.32,24.26
2008-11-12,12.88,61.82,1048.13,36.74
2008-11-13,31.12,69.25,1005.38,35.98
2008-11-14,39.72,94.58,990.45,16.71
2008-11-15,25.47,59.91,1004.61,29.21
2008-11-16,22.59,42.71,1020.83,34.59
2008-11-17,37.5,98.74,1003.66,16.03
2008-11-18,36.67,98.52,1012.4,30.95
2008-11-19,13.3,78.75,996.38,22.63
2008-11-20,14.23,28.82,1019.52,46.61
2008-11-21,22.31,75.28,980.83,13.14
2008-11-22,24.2,78.11,1047.52,14.54
2008-11-23,19.48,51.84,988.08,35.16
